0.250000949830843,0.499999366779439,0.249999683389717
0.250000882320069,0.499999411786621,0.249999705893311
0.250000655793653,0.49999956280423,0.249999781402117
0.250001035620765,0.499999309586149,0.249999654793086
0.250001226005259,0.499999182663158,0.249999591331583
0.250001013373539,0.499999324417634,0.249999662208828
0.250001504544756,0.49999899697016,0.249999498485084
0.250002699166899,0.499998200555388,0.249999100277712
0.250001399168019,0.499999067221313,0.249999533610668
0.250001877971681,0.49999874801887,0.249999374009449
0.250001491070834,0.499999005952772,0.249999502976393
0.250002397765056,0.499998401489953,0.249999200744991
0.250001777391135,0.499998815072576,0.249999407536289
0.250001634423006,0.499998910384655,0.249999455192338
0.250001909311298,0.49999872712579,0.249999363562912
0.250002472166107,0.499998311418322,0.249999216415571
0.250002426465716,0.499998382356179,0.249999191178106
0.250002508587854,0.499998327608086,0.24999916380406
