0.359436102143538,0.320741104249162,0.3198227936073
0.358532506689311,0.31991859721978,0.321548896090909
0.358019432044149,0.319562361579851,0.322418206376001
0.347238766799298,0.325458543349047,0.327302689851655
0.35415259599309,0.317936406294503,0.327910997712407
0.373568593457831,0.299803821817609,0.326627584724561
0.347338776016687,0.324215125786117,0.328446098197195
0.417108805775579,0.25447644720758,0.328414747016841
0.342430209949421,0.325532097980011,0.332037692070568
0.363689477464493,0.307310155244234,0.329000367291272
0.402625998925916,0.271229855950031,0.326144145124053
0.356362450573877,0.309533077495775,0.334104471930348
0.416087862080156,0.260530946205686,0.323381191714158
0.359155607422941,0.310949542887551,0.329894849689509
0.364147702474881,0.304293006318422,0.331559291206697
0.415812978607828,0.261004572101909,0.323182449290263
0.372896746726005,0.295576129077531,0.331527124196465
0.350437627702201,0.317046111740231,0.332516260557568
